"","hazKM","Time","AtRisk","Events","hazLT","lnTime","MyId","EventsL","surv","timedelta","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1-1","FP1-2","FP2-1","FP2-2","RCS1","RCS2","RP-hazard-1","RP-hazard-2","RP-odds-1","RP-odds-2","RP-normal-1","RP-normal-2"
"62",0,5.125,11,0,0,1.63413052502447,62,1,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0521704844983129,0.0704604868561176,0.0374664337812311,0.00321334071163861,0.0276412850477411,0.0164414461153073,0.0129758225686748,0.00280453101960411,0.00297302256727802,0.0083103420044617,0.00397675437750486,0.0117629406949282,0.00490302704757913,0.00371917486701113,0.00482180460837449,0.00450298681904032,0.00438983132007554,0.00639750825014032
"63",0,5.20833333333333,11,0,0,1.65025990695436,63,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0519774141716371,0.0704173983962798,0.0370531107175583,0.00300910584639824,0.0272067862679968,0.0161809935568233,0.0126625846609952,0.00261925568497154,0.00286632371181732,0.00816322890691899,0.00376363577464072,0.0122564795816837,0.00483341150482536,0.00366448800639609,0.00474628834114388,0.0044323014102199,0.00432376627022183,0.0063045447300082
"64",0,5.29166666666667,11,0,0,1.66613325611065,64,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0517881061804812,0.0703755039919268,0.0366500436762835,0.00281785182692647,0.0267856514506994,0.0159286502465203,0.012359267859957,0.00244620515061512,0.00276484814505291,0.00802143638492224,0.00356191799736807,0.0127705918231868,0.00476586611464382,0.00361145436135876,0.00467311807905,0.00436381559130495,0.00425971767525781,0.00621436544639424
"65",0,5.375,11,0,0,1.68175857401373,65,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0516024296670207,0.0703347538969966,0.0362568370971999,0.00263875361114898,0.026377276865987,0.0156840437671525,0.0120654669440791,0.00228457472281585,0.00266827312632482,0.00788468849482005,0.00337099329039874,0.0133061234952253,0.00470029814826132,0.00355999908185152,0.00460218583454899,0.00429742797880758,0.00419759371176351,0.00612684526940655
"66",0,5.45833333333333,11,0,0,1.69714349285321,66,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.051420260264741,0.0702951011252883,0.0358731160111331,0.00247103859536382,0.0259810944148691,0.0154468241362956,0.0117807974921744,0.00213361243081791,0.0025762999088862,0.00775272766774403,0.00319028607356004,0.0138639544747763,0.004636620384008,0.0035100517983993,0.00453339015912392,0.00423304333531521,0.00413730807498086,0.00604186651378189
"67",0,5.54166666666667,11,0,0,1.71229529787381,67,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0512414796831065,0.0702565012597987,0.0354985246972494,0.00231398328134125,0.0255965690525804,0.0152166621437265,0.0115048945787871,0.0019926156039454,0.00248865166211228,0.00762531322815289,0.00301925126178262,0.0144449997042298,0.00457475070229376,0.00346154629050612,0.0044666356551539,0.00417057211024016,0.00407877956916212,0.00595931839081413
"68",0,5.625,10.5,0,0,1.72722094809048,68,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0510659753245972,0.070218912277775,0.0351327254450967,0.0021669101552574,0.0252231964311871,0.0149932478343663,0.0112374115669957,0.00186092766689245,0.00240507159844589,0.00750222005177264,0.00285737267035071,0.015050210495287,0.00451461171593784,0.00341442018415353,0.00440183253090091,0.00410993002117081,0.00402193173394219,0.00587909650814647
"69",0,5.70833333333333,10,0,0,1.74192709548018,69,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0508936399311521,0.0701822943899848,0.0347753974119092,0.00202918476499796,0.024860500740096,0.0147762891221465,0.0109780189901274,0.00173793513980425,0.00232532128252597,0.00738323734800765,0.00270416150134907,0.015680575873071,0.0044561304322806,0.00336861467545054,0.00433889619423241,0.00405103767169713,0.00396669250309415,0.0058011024126099
"70",0,5.79166666666667,10,0,0,1.75642010278275,70,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0507243712573679,0.070146609892861,0.0344262355666721,0.00190021298322389,0.0245080327254511,0.0145655105218123,0.0107264035147735,0.00162306483051853,0.00224917910268513,0.00726816755368285,0.00255915490740626,0.0163371239609189,0.00439923794395012,0.00332407427783127,0.00427774688120081,0.00399382020205222,0.00391299389242741,0.00572524317183845
"71",0,5.875,10,0,0,1.77070606003022,71,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0505580717680757,0.0701118230323306,0.0340849497133081,0.00177943844439236,0.0241653678714474,0.0143606519871305,0.010482266978234,0.00151578120705638,0.00217643888737891,0.00715682532652685,0.00242191462899607,0.0170209234062414,0.0043438691454641,0.00328074659048722,0.00421830931603707,0.00393820696932826,0.0038607717139664,0.00565143099086835
"72",0,5.95833333333333,10,0,0,1.78479079991196,72,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0503946483581607,0.0700778998782542,0.0337512635861061,0.00166634014467652,0.0238321047283993,0.014161467845238,0.0102453254941827,0.00141558393913709,0.00210690865117504,0.00704903662815431,0.00229202570171672,0.017733084847751,0.00428996247318581,0.00323858208597937,0.00416051239950072,0.00388413125438522,0.00380996531385956,0.00557958286034882
"73",0,6.04166666666667,10,0,0,1.79867991207263,73,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.050234012092702,0.0700448082085201,0.033424914011195,0.00156043019443066,0.0235078633739963,0.0139677258179825,0.0100153086209369,0.00132200559814597,0.00204040945672977,0.00694463788748176,0.00216909523012186,0.0184747624242485,0.00423745966640745,0.00319753391519658,0.00410428892286226,0.00383152999288627,0.0037605173317478,0.00550962023335656
"74",0,6.125,9.5,0,0,1.81237875643079,74,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0500760779657013,0.0700125174019317,0.033105650128463,0.00146125171350511,0.0231922839955832,0.0137792061220874,0.00979195858723912,0.00123460950560549,0.00197677438074716,0.00684347523653751,0.00205275122482661,0.0192471553250509,0.00418630554758799,0.0031575577280299,0.00404957530509185,0.00378034352817419,0.00371237347956679,0.0054414687281333
"75",0,6.20833333333333,9,0,0,1.82589247559751,75,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0499207646758393,0.0699809983391147,0.0327932326688679,0.00136837686033157,0.0228850255825526,0.0135957006408387,0.00957502957093543,0.00115298772079071,0.0019158475732887,0.00674540381152541,0.00194264149975759,0.0200515093820023,0.00413644781996138,0.00311861150829921,0.00399631135108392,0.00373051538394526,0.00366548233797601,0.00537505785434489
"76",0,6.29166666666667,8.5,0,0,1.83922600646698,76,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.0497679944178442,0.0699502233107487,0.032487433282559,0.00128140498627675,0.0225857647190401,0.0134170121607518,0.00936428702635189,0.00107675915868994,0.00185748340100043,0.00665028711278976,0.00183843262655593,0.0208891187028747,0.00408783688095051,0.00308065542162845,0.00394444002897962,0.00368199205489404,0.00361979516879095,0.00531032076071612
"77",0,6.375,7.5,0,0,1.85238409104449,77,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.049617692688198,0.0699201659324941,0.0321880339136608,0.00119996090730228,0.0222941944680981,0.0132429536673529,0.00915950705655489,0.00100556783004202,0.00180154566587716,0.00655799641802094,0.00173980894327848,0.0217613273457885,0.00404042564993226,0.00304365167509432,0.00389390726484727,0.00363472281369218,0.00357526574197293,0.00524719400211259
"78",0,6.45833333333333,3.5,0,0,1.8653712865713,78,0,0.067175643767397,0.0833333333333333,0.0904483228074393,0.04946978810402,0.0698908010660494,0.0318948262179587,0.00112369328547527,0.0220100233393913,0.0130733476948053,0.00896047582701898,0.000939081195683467,0.00174790689210751,0.00646841024364999,0.00164647161467349,0.022669531034115,0.00399416940910628,0.00300756438760093,0.0038446617531634,0.00358865953283358,0.0035318501758703,0.00518561732434187
